01:22:37,1.37393333333
05:15:42,0.366166666667
05:17:38,0.0382666666667
05:19:20,5.44305
05:19:34,0.818
06:02:48,19.1003
06:13:53,0.6246
07:01:33,1.90623333333
07:02:26,3.9326
08:24:12,0.36875
09:09:46,0.504533333333
09:21:17,1.44806666667
09:23:13,1.43325
09:43:43,0.3955
10:02:58,0.00455
10:38:05,0.176516666667
10:47:20,0.0812
10:57:17,0.1757
11:29:09,0.219066666667
11:31:02,2.55285
11:39:16,0.00758333333333
11:56:29,0.8024
13:36:28,0.0890666666667
13:43:48,1.72058333333
13:45:44,3.73456666667
14:12:12,1.7459
16:19:40,0.474133333333
16:59:08,1.68566666667
17:04:52,0.41145
17:08:55,2.248
17:18:42,1.61406666667
17:28:29,1.32053333333
17:37:49,0.06725
17:38:16,2.11816666667
17:38:21,0.0755
17:40:17,0.00106666666667
17:42:13,0.533233333333
17:44:09,0.517666666667
17:46:39,2.85775
22:09:05,0.118
22:11:01,3.25995
22:38:43,0.0116166666667
22:47:17,25.5191666667
23:03:19,0.768
23:17:50,28.29
