00:30:23,0.478666666667
00:32:19,0.3432
00:34:15,0.0322
00:45:19,2.56223333333
02:16:03,1.483
02:17:58,0.6624
03:43:13,2.1528
05:42:58,0.96585
05:44:54,0.4902
05:46:50,1.17806666667
07:06:47,0.0278
07:45:10,0.566933333333
07:47:06,0.156783333333
07:49:02,0.495733333333
07:50:57,0.0802
07:52:53,0.247
07:54:49,0.0110333333333
07:56:45,0.01825
07:57:52,0.464333333333
07:58:41,0.208
07:59:48,1.36736666667
08:01:44,0.6488
08:04:26,0.19875
09:00:55,0.686666666667
09:02:51,0.209333333333
09:04:47,1.96953333333
09:06:43,2.35441666667
09:20:03,6.24435
09:54:40,0.06025
10:09:50,1.40341666667
10:41:20,0.00481666666667
11:21:16,0.718533333333
12:01:49,0.35595
12:07:06,0.214133333333
14:03:41,0.0143333333333
15:29:08,1.1562
18:18:25,0.0608
18:51:11,2.76958333333
19:24:37,0.952
20:19:58,2.282
20:21:54,0.0467
20:43:41,0.9922
20:45:37,0.201066666667
20:47:33,0.04245
21:02:53,0.270666666667
21:04:49,0.0248333333333
21:06:45,0.0549166666667
21:35:56,3.92046666667
21:54:26,0.27375
22:06:29,0.601333333333
22:46:27,2.72503333333
23:09:09,0.0581
23:50:06,11.5115
